-0.186775,-0.468340,0.030596,0.185908,-0.301959,-0.644606,-0.624895,-0.000503,5.995715,-4.000815,2.967988,-0.973088,0.000000
-0.186737,-0.468131,0.030592,0.185869,-0.318981,-0.626801,-0.625679,-0.000503,5.999022,-3.995418,2.971924,-0.968319,0.000000
-0.186695,-0.467903,0.030587,0.185827,-0.336506,-0.607958,-0.626996,-0.000504,6.002625,-3.989550,2.976208,-0.963133,0.000000
-0.186649,-0.467654,0.030582,0.185781,-0.354557,-0.588011,-0.628892,-0.000504,6.006563,-3.983148,2.980887,-0.957472,0.000000
-0.186599,-0.467381,0.030576,0.185731,-0.373160,-0.566884,-0.631417,-0.000504,6.010883,-3.976137,2.986016,-0.951270,0.000000
-0.186544,-0.467081,0.030569,0.185676,-0.392340,-0.544494,-0.634626,-0.000504,6.015643,-3.968427,2.991663,-0.944447,0.000000
-0.186484,-0.466749,0.030561,0.185615,-0.412126,-0.520753,-0.638582,-0.000504,6.020912,-3.959908,2.997909,-0.936906,0.000000
-0.186417,-0.466380,0.030553,0.185549,-0.432546,-0.495565,-0.643349,-0.000504,6.026775,-3.950446,3.004855,-0.928526,0.000000
-0.186343,-0.465968,0.030543,0.185474,-0.453630,-0.468829,-0.649002,-0.000504,6.033337,-3.939875,3.012623,-0.919160,0.000000
-0.186259,-0.465504,0.030531,0.185391,-0.475402,-0.440441,-0.655617,-0.000504,6.040731,-3.927986,3.021368,-0.908623,0.000000
